label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83
D,0.26582860946655273,0.822907567024231,0.35269656777381897,0.8177298903465271,0.39757758378982544,0.7819823026657104,0.43508380651474,0.7577129602432251,0.4621308445930481,0.7230082154273987,0.355177104473114,0.582528293132782,0.36070486903190613,0.479611873626709,0.37020617723464966,0.39963871240615845,0.3655011057853699,0.3340887427330017,0.3195441663265228,0.5864648818969727,0.4305133819580078,0.605037271976471,0.4437885582447052,0.685900866985321,0.4239160716533661,0.72112637758255,0.3006277084350586,0.6346874237060547,0.4108927547931671,0.674749493598938,0.41242486238479614,0.743054986000061,0.3831941485404968,0.7613961696624756,0.2982061207294464,0.6943398714065552,0.3864784240722656,0.7435191869735718,0.3840672969818115,0.7939439415931702,0.3573327660560608,0.8072579503059387,0.6639620661735535,0.5845397710800171,0.5877202153205872,0.5734003782272339,0.5238940715789795,0.531929612159729,0.46644726395606995,0.5151498317718506,0.40858638286590576,0.5182020664215088,0.5665371417999268,0.3443922996520996,0.47901439666748047,0.3439860939979553,0.42184287309646606,0.33819353580474854,0.3742344379425049,0.3320891857147217,0.5970644354820251,0.3278864026069641,0.4849937856197357,0.3801690936088562,0.5133630037307739,0.45557743310928345,0.5469272136688232,0.46003708243370056,0.6207976341247559,0.3488297462463379,0.5083116292953491,0.40513837337493896,0.5347421169281006,0.47536370158195496,0.5703945755958557,0.47784602642059326,0.6342238187789917,0.3953237533569336,0.5500240325927734,0.4571577310562134,0.5658915638923645,0.5118571519851685,0.598178505897522,0.5172188878059387
D,0.24737003445625305,0.8495015501976013,0.3286977708339691,0.8412955403327942,0.37581944465637207,0.8068629503250122,0.4167960286140442,0.7836190462112427,0.45379307866096497,0.7773155570030212,0.3427908420562744,0.6142215728759766,0.3496471643447876,0.5115649700164795,0.35712066292762756,0.4324107766151428,0.35445985198020935,0.36417537927627563,0.30769601464271545,0.621004045009613,0.4170537292957306,0.6579688787460327,0.4223451018333435,0.7342368960380554,0.40129604935646057,0.7615239024162292,0.28648051619529724,0.6709321737289429,0.3925221562385559,0.7342806458473206,0.39340677857398987,0.7932018637657166,0.36888524889945984,0.8033473491668701,0.2800528407096863,0.7342504262924194,0.3649389147758484,0.791008710861206,0.3678140640258789,0.8343929052352905,0.3489293158054352,0.8412611484527588,0.6594208478927612,0.6017292737960815,0.5810657739639282,0.5938078761100769,0.5084569454193115,0.5515831708908081,0.4527406096458435,0.5512582659721375,0.4034379720687866,0.5542441010475159,0.5297823548316956,0.38217058777809143,0.4618350565433502,0.37207767367362976,0.41495081782341003,0.3710590898990631,0.3720132112503052,0.3770521283149719,0.5612067580223083,0.3578605055809021,0.48013535141944885,0.3263419270515442,0.42140060663223267,0.3470129072666168,0.375078022480011,0.3740059733390808,0.5930460095405579,0.3611874580383301,0.5033823847770691,0.4105525612831116,0.5313341617584229,0.4766753911972046,0.5626220703125,0.500855565071106,0.6177434325218201,0.3895893692970276,0.5389851927757263,0.44443538784980774,0.5561557412147522,0.4965493977069855,0.5856480598449707,0.5127967000007629
D,0.30688437819480896,0.8748916387557983,0.3961823284626007,0.8645373582839966,0.44671157002449036,0.8218608498573303,0.48804590106010437,0.7849456071853638,0.5381823778152466,0.7585534453392029,0.38932570815086365,0.6204172968864441,0.40185070037841797,0.5082037448883057,0.41035622358322144,0.42042088508605957,0.4071859121322632,0.3490467071533203,0.35484325885772705,0.6228757500648499,0.48066243529319763,0.64999920129776,0.4917486906051636,0.7309161424636841,0.4687141180038452,0.7679919600486755,0.33688265085220337,0.6758260130882263,0.4675629138946533,0.7327022552490234,0.4666312634944916,0.801979660987854,0.43450406193733215,0.8220319151878357,0.3345871865749359,0.7430247068405151,0.43581023812294006,0.793896496295929,0.439788281917572,0.8518831133842468,0.4168473482131958,0.8769102096557617,0.7046206593513489,0.5582785606384277,0.6496644020080566,0.5678452253341675,0.5775187611579895,0.542556881904602,0.5197487473487854,0.5399801731109619,0.4665553867816925,0.5474689602851868,0.5918571949005127,0.3732432723045349,0.5167084336280823,0.365088552236557,0.4674035310745239,0.3612581491470337,0.42758357524871826,0.3567667603492737,0.6315580606460571,0.3415471911430359,0.5522326827049255,0.3696329593658447,0.5781272053718567,0.458592027425766,0.608253538608551,0.49403098225593567,0.6769155263900757,0.34234902262687683,0.6022579073905945,0.38920119404792786,0.624534010887146,0.4733263850212097,0.6531744003295898,0.5029535889625549,0.7200342416763306,0.368014395236969,0.6625273823738098,0.4066814184188843,0.6624153852462769,0.46648770570755005,0.6793426871299744,0.48883628845214844
D,0.2622714638710022,0.8301336765289307,0.35105374455451965,0.8250061273574829,0.39503175020217896,0.7874355316162109,0.4331265687942505,0.7596924304962158,0.46445077657699585,0.7247543931007385,0.35388317704200745,0.5829870700836182,0.36031800508499146,0.47786450386047363,0.369364857673645,0.40039145946502686,0.36678022146224976,0.3348298668861389,0.31877610087394714,0.5865127444267273,0.43276673555374146,0.606456995010376,0.4411260783672333,0.6887168884277344,0.41961726546287537,0.7244594097137451,0.30123797059059143,0.6345261335372925,0.41253596544265747,0.6805272698402405,0.4095621705055237,0.7496089339256287,0.3793414831161499,0.7683438062667847,0.2995239496231079,0.6947018504142761,0.3866737186908722,0.7496742010116577,0.3837206959724426,0.8011322021484375,0.35852915048599243,0.8146461248397827,0.670825719833374,0.5856999158859253,0.5916925072669983,0.5764601230621338,0.5292503237724304,0.5373804569244385,0.47376883029937744,0.5225114822387695,0.4167177081108093,0.5252386331558228,0.5682698488235474,0.34400415420532227,0.48060715198516846,0.34262171387672424,0.42668336629867554,0.33889761567115784,0.3817668855190277,0.3326508700847626,0.6005603075027466,0.32844483852386475,0.4863714277744293,0.38121476769447327,0.5132176876068115,0.4584650695323944,0.5462554693222046,0.4573279023170471,0.6244239211082458,0.3483985364437103,0.5102670788764954,0.4090365469455719,0.5357917547225952,0.4798923134803772,0.5699491500854492,0.4764176607131958,0.6368420720100403,0.3934650123119354,0.5518539547920227,0.462996244430542,0.5682655572891235,0.5144312381744385,0.5991989970207214,0.512348473072052
D,0.2584131360054016,0.8324252367019653,0.34675151109695435,0.8264479637145996,0.3928179144859314,0.7884915471076965,0.43176978826522827,0.7634316682815552,0.46288231015205383,0.7276684045791626,0.3516515791416168,0.5853620767593384,0.35873961448669434,0.4787607192993164,0.3690367639064789,0.40068745613098145,0.36593902111053467,0.3354463279247284,0.31730374693870544,0.5905687212944031,0.4312279522418976,0.6080188751220703,0.4423155188560486,0.6938749551773071,0.42197853326797485,0.731809139251709,0.299121230840683,0.6381210684776306,0.4103115499019623,0.6822463870048523,0.40891021490097046,0.7525063753128052,0.3798125088214874,0.7708926200866699,0.2973131537437439,0.6989850401878357,0.3856967091560364,0.7492679357528687,0.38286954164505005,0.800570547580719,0.3569205403327942,0.8127578496932983,0.6731525659561157,0.5908535718917847,0.5945155620574951,0.5810744166374207,0.531731128692627,0.5423802733421326,0.47473597526550293,0.526746928691864,0.4188981056213379,0.5237442851066589,0.5727909803390503,0.3446514308452606,0.479988157749176,0.34327584505081177,0.42452725768089294,0.34032419323921204,0.37966662645339966,0.33456259965896606,0.6032558083534241,0.32997044920921326,0.48580998182296753,0.38259607553482056,0.5137104392051697,0.457582950592041,0.5485550165176392,0.4599786400794983,0.6261677742004395,0.35013505816459656,0.511014997959137,0.41335514187812805,0.537260115146637,0.4838898777961731,0.5719896554946899,0.4828861951828003,0.6389198303222656,0.3960082232952118,0.5524284839630127,0.4646534025669098,0.5688129663467407,0.5188753604888916,0.6003589630126953,0.5207488536834717
D,0.25424715876579285,0.8368991613388062,0.3401094377040863,0.832476794719696,0.3877270519733429,0.7952608466148376,0.42726245522499084,0.7675966620445251,0.4585341811180115,0.7338903546333313,0.3494109809398651,0.5898779034614563,0.3549361228942871,0.48075616359710693,0.36437079310417175,0.4017075300216675,0.3616446256637573,0.33477652072906494,0.3128206431865692,0.5930238366127014,0.4257230758666992,0.6132977604866028,0.4356946051120758,0.6976041793823242,0.41427239775657654,0.7348662614822388,0.2937193512916565,0.6406317949295044,0.40540140867233276,0.6880007386207581,0.40373387932777405,0.7578359842300415,0.3734588921070099,0.7769715189933777,0.29114028811454773,0.700803279876709,0.38155412673950195,0.7576345801353455,0.3764815628528595,0.8101497888565063,0.34836095571517944,0.8229386806488037,0.6736158728599548,0.5913700461387634,0.5941365957260132,0.5773543119430542,0.5265364050865173,0.5364711284637451,0.4649389386177063,0.52428138256073,0.4035671353340149,0.5282083749771118,0.5656991004943848,0.34342336654663086,0.4732576310634613,0.33946311473846436,0.4183654189109802,0.3365078270435333,0.37461015582084656,0.33338919281959534,0.5983058214187622,0.32644128799438477,0.4826582372188568,0.37826451659202576,0.5119787454605103,0.45342928171157837,0.5455132722854614,0.44937434792518616,0.6238341331481934,0.34625163674354553,0.5091617703437805,0.4096411466598511,0.535770058631897,0.47787994146347046,0.5690693259239197,0.47006550431251526,0.6363902688026428,0.3936227262020111,0.550988495349884,0.46235498785972595,0.5680403709411621,0.5100761651992798,0.598744809627533,0.5039719343185425
D,0.2560499906539917,0.8402528166770935,0.34286391735076904,0.8346281051635742,0.3866880238056183,0.7965397834777832,0.4245975613594055,0.7703739404678345,0.45277804136276245,0.7367109060287476,0.346038818359375,0.5897301435470581,0.35135722160339355,0.48218294978141785,0.35845640301704407,0.40146636962890625,0.352277010679245,0.3330477774143219,0.3069879114627838,0.593860924243927,0.421770840883255,0.614125669002533,0.4319764971733093,0.6955920457839966,0.4101881980895996,0.7297489047050476,0.28564023971557617,0.6434410810470581,0.40042558312416077,0.6881566643714905,0.40043842792510986,0.7554094791412354,0.37001657485961914,0.7702111005783081,0.2804490625858307,0.706614077091217,0.373328298330307,0.7589887976646423,0.3708823323249817,0.8079065084457397,0.34259265661239624,0.8168739080429077,0.6706313490867615,0.5920894742012024,0.5903368592262268,0.5774324536323547,0.5221777558326721,0.5357051491737366,0.45945432782173157,0.5222851037979126,0.3967340588569641,0.5277818441390991,0.5590800046920776,0.34189632534980774,0.4641181230545044,0.3382703363895416,0.4095887541770935,0.3359770178794861,0.36652693152427673,0.33273568749427795,0.592645525932312,0.325080007314682,0.47674113512039185,0.37877213954925537,0.508949339389801,0.4529457986354828,0.5439029335975647,0.449679970741272,0.6192063689231873,0.3444530665874481,0.5035513639450073,0.4114152491092682,0.5338942408561707,0.4795455038547516,0.5689718723297119,0.4735577702522278,0.6331033706665039,0.3919772207736969,0.5463432669639587,0.4634428024291992,0.5650478601455688,0.5135645866394043,0.5963624119758606,0.5114948749542236
D,0.2511002719402313,0.8378313183784485,0.3385985493659973,0.8309543132781982,0.3826136291027069,0.7947071194648743,0.4196406602859497,0.7692775726318359,0.4501945972442627,0.7349135875701904,0.3436978757381439,0.5913242101669312,0.3484501838684082,0.4828406274318695,0.3564487099647522,0.4003698229789734,0.3518994152545929,0.33111444115638733,0.30560997128486633,0.5930383801460266,0.4204222857952118,0.6149204969406128,0.430836945772171,0.6980730295181274,0.40930867195129395,0.7352125644683838,0.2841706871986389,0.6418142914772034,0.39782199263572693,0.6908898949623108,0.3956979513168335,0.7584291696548462,0.36425453424453735,0.7729709148406982,0.2791688144207001,0.7046953439712524,0.3696712255477905,0.7630278468132019,0.3669932186603546,0.8113417625427246,0.3396449685096741,0.8196753859519958,0.6726951599121094,0.5876560807228088,0.5868921279907227,0.5760260224342346,0.5198190212249756,0.536705732345581,0.4577217102050781,0.5252165794372559,0.3950744867324829,0.5309980511665344,0.5568631887435913,0.34278634190559387,0.46271777153015137,0.33824557065963745,0.40820202231407166,0.3347316086292267,0.3652295470237732,0.33018386363983154,0.5897889137268066,0.3269641697406769,0.47366100549697876,0.37882405519485474,0.5036001801490784,0.45406675338745117,0.5383482575416565,0.4516475200653076,0.615700900554657,0.34686675667762756,0.49960649013519287,0.4097275137901306,0.5278727412223816,0.47961920499801636,0.5631005764007568,0.47504496574401855,0.6288500428199768,0.3942764699459076,0.5417138338088989,0.4606544077396393,0.5591678619384766,0.5109895467758179,0.5909819602966309,0.5100810527801514
D,0.253149151802063,0.835281491279602,0.33789801597595215,0.8287140727043152,0.3817345201969147,0.7937783598899841,0.4209096133708954,0.768876314163208,0.4487088620662689,0.7315734624862671,0.3429014980792999,0.5876553654670715,0.3464765250682831,0.4818514287471771,0.35434117913246155,0.40201887488365173,0.3498833477497101,0.3352545201778412,0.3053038418292999,0.5894794464111328,0.41572731733322144,0.6073001623153687,0.4301890730857849,0.6907109022140503,0.41225090622901917,0.729645311832428,0.2852996289730072,0.6370763778686523,0.3948957324028015,0.6823693513870239,0.3952755630016327,0.7506778240203857,0.3656298816204071,0.7678269743919373,0.28093957901000977,0.6991660594940186,0.3700815737247467,0.7579997181892395,0.36762917041778564,0.8066089153289795,0.34044429659843445,0.8147033452987671,0.6625365018844604,0.584452211856842,0.5829862356185913,0.5739547610282898,0.5146769881248474,0.5337116122245789,0.453878790140152,0.5203613638877869,0.3933996558189392,0.5259190797805786,0.5518441200256348,0.3397212028503418,0.46008792519569397,0.3369878828525543,0.4063915014266968,0.33610260486602783,0.36350592970848083,0.3337591588497162,0.5863417387008667,0.3207986652851105,0.47033143043518066,0.3764103949069977,0.5009030103683472,0.45157983899116516,0.5353747606277466,0.44713062047958374,0.6133809089660645,0.33921119570732117,0.4975259304046631,0.40424537658691406,0.5261420011520386,0.47373199462890625,0.5607595443725586,0.4680245518684387,0.6279680132865906,0.3844912052154541,0.5420840978622437,0.45735451579093933,0.5605044960975647,0.5071521997451782,0.5920335650444031,0.5040172338485718
D,0.2523459196090698,0.8292458057403564,0.3374072015285492,0.8220639228820801,0.38209068775177,0.7865400910377502,0.4200400710105896,0.7623884677886963,0.4483318030834198,0.7272942662239075,0.3410971462726593,0.5831644535064697,0.3465668261051178,0.47780388593673706,0.3547854721546173,0.3977118730545044,0.3503400981426239,0.33028045296669006,0.3036171495914459,0.5856613516807556,0.41605570912361145,0.6065796613693237,0.42902785539627075,0.6866009831428528,0.40970945358276367,0.7208306193351746,0.28323695063591003,0.634505033493042,0.39549678564071655,0.6803634166717529,0.3954213559627533,0.7474225759506226,0.3644508719444275,0.7612415552139282,0.2782500982284546,0.6970260143280029,0.3679121732711792,0.7545834183692932,0.36413073539733887,0.8028201460838318,0.33454060554504395,0.809880256652832,0.6512195467948914,0.5834403038024902,0.5785342454910278,0.5732544660568237,0.5162054300308228,0.5328319072723389,0.46225863695144653,0.5170168876647949,0.4081834852695465,0.5209614634513855,0.5536900758743286,0.34222322702407837,0.4648604691028595,0.3386591970920563,0.4100024700164795,0.3332248330116272,0.364039808511734,0.3254111409187317,0.5868411064147949,0.3251526355743408,0.4718325138092041,0.3776669204235077,0.5022563934326172,0.45504894852638245,0.5367482304573059,0.4569154381752014,0.6128799915313721,0.3447502553462982,0.4977344274520874,0.4049222469329834,0.5259535908699036,0.4784547686576843,0.5616549253463745,0.4782572388648987,0.6287359595298767,0.39059537649154663,0.5422022938728333,0.4567478895187378,0.5577950477600098,0.5142849683761597,0.5892799496650696,0.5189919471740723
D,0.25226470828056335,0.8315004110336304,0.3377576768398285,0.8262956142425537,0.3820684254169464,0.7903026342391968,0.4202883839607239,0.7646422982215881,0.45076054334640503,0.7293676733970642,0.34523871541023254,0.5862851738929749,0.3492929935455322,0.47986340522766113,0.3568471074104309,0.40139150619506836,0.35156914591789246,0.3337429165840149,0.30719149112701416,0.5880367159843445,0.4180471897125244,0.6062135696411133,0.4319192171096802,0.6896489858627319,0.413964182138443,0.727776825428009,0.2864648401737213,0.6357753276824951,0.39606186747550964,0.6842993497848511,0.39602383971214294,0.7544806599617004,0.36620351672172546,0.7732471823692322,0.28163787722587585,0.6969345808029175,0.36926206946372986,0.7558979988098145,0.3663751482963562,0.8046711683273315,0.3394230008125305,0.8138997554779053,0.6647396087646484,0.584102213382721,0.5823533535003662,0.571042537689209,0.5152933597564697,0.5308090448379517,0.45461708307266235,0.5185336470603943,0.39487844705581665,0.5191053748130798,0.5527868270874023,0.34137922525405884,0.4595890939235687,0.3371625244617462,0.4062119424343109,0.33530285954475403,0.3642615079879761,0.333278089761734,0.5860366225242615,0.3250601291656494,0.4723241925239563,0.37328383326530457,0.5016067624092102,0.4498828947544098,0.5348502397537231,0.4478093385696411,0.6128512620925903,0.34446629881858826,0.5000658631324768,0.4066470265388489,0.5280367732048035,0.4762271046638489,0.5608773231506348,0.47024235129356384,0.6270304322242737,0.3905048370361328,0.540938138961792,0.4576248228549957,0.5587209463119507,0.5060859322547913,0.5888305902481079,0.5016747713088989
D,0.2586889863014221,0.8282372951507568,0.34399810433387756,0.8249736428260803,0.3880237638950348,0.7902752757072449,0.42591845989227295,0.766084611415863,0.45298776030540466,0.7307286858558655,0.3481248915195465,0.5870095491409302,0.35288044810295105,0.47958654165267944,0.3603207468986511,0.39965957403182983,0.35389241576194763,0.33240702748298645,0.3095185160636902,0.5897645354270935,0.4207891821861267,0.609662652015686,0.4328741431236267,0.6905825138092041,0.4126802384853363,0.7259738445281982,0.28803330659866333,0.6382563710212708,0.3993493616580963,0.6868255734443665,0.39851102232933044,0.7554466128349304,0.36752766370773315,0.7706133127212524,0.28264185786247253,0.6995968818664551,0.37214505672454834,0.7573196887969971,0.36844009160995483,0.8059775233268738,0.3398531377315521,0.8138013482093811,0.6649718284606934,0.5830634832382202,0.5851686596870422,0.5744836926460266,0.5196220874786377,0.537120521068573,0.4609646201133728,0.5243196487426758,0.40061983466148376,0.5266745090484619,0.554529070854187,0.3468610942363739,0.4645906090736389,0.34365206956863403,0.4108462929725647,0.3398333787918091,0.3666599988937378,0.3350107967853546,0.588302731513977,0.3294346332550049,0.4746386706829071,0.37991851568222046,0.5035060048103333,0.45495468378067017,0.5367448925971985,0.4521522521972656,0.6144617795944214,0.3482647240161896,0.5007019639015198,0.41063275933265686,0.5276243090629578,0.4785834550857544,0.5608212351799011,0.47252053022384644,0.6280754804611206,0.3936569094657898,0.5427496433258057,0.4621678292751312,0.5592676401138306,0.5101605653762817,0.5893095135688782,0.5063691139221191
D,0.257013738155365,0.8299013376235962,0.34475505352020264,0.823058545589447,0.387227326631546,0.7873196601867676,0.42344462871551514,0.7630057334899902,0.45364850759506226,0.7323052287101746,0.347883015871048,0.5852612853050232,0.35279619693756104,0.4815461039543152,0.36084550619125366,0.4024314284324646,0.35543572902679443,0.33553946018218994,0.3087310194969177,0.5882750749588013,0.4233620762825012,0.6095659732818604,0.43364837765693665,0.6896936893463135,0.41034576296806335,0.7235794067382812,0.28807082772254944,0.6389382481575012,0.40228113532066345,0.6831357479095459,0.40190958976745605,0.7510988116264343,0.36818501353263855,0.7652668952941895,0.28307044506073,0.7008010745048523,0.37452948093414307,0.7571151256561279,0.3710358738899231,0.8076193928718567,0.34043005108833313,0.8175506591796875,0.6719338297843933,0.5841395854949951,0.586066722869873,0.5739024877548218,0.5188906192779541,0.5348444581031799,0.45986708998680115,0.521185040473938,0.40006160736083984,0.5193265676498413,0.5557437539100647,0.3430255651473999,0.4623430073261261,0.3379298150539398,0.40858057141304016,0.3354095220565796,0.36555200815200806,0.33035823702812195,0.5912640690803528,0.32779598236083984,0.4749137759208679,0.37910759449005127,0.5035994052886963,0.45514607429504395,0.5378733277320862,0.45011869072914124,0.6183906197547913,0.35028645396232605,0.5021236538887024,0.40950632095336914,0.5287404656410217,0.4789738357067108,0.56374591588974,0.4708808362483978,0.6321747303009033,0.3983837962150574,0.5428667664527893,0.4637353718280792,0.5592893958091736,0.5139235258102417,0.590877115726471,0.5101149082183838
D,0.2927476465702057,0.8828559517860413,0.389381468296051,0.870627760887146,0.4424552321434021,0.827130913734436,0.48599398136138916,0.7913689613342285,0.5350384712219238,0.7689098715782166,0.3880453407764435,0.6261849403381348,0.4046750068664551,0.5143518447875977,0.41427573561668396,0.42522525787353516,0.41195666790008545,0.3508855402469635,0.35603925585746765,0.6318357586860657,0.48511868715286255,0.6576268076896667,0.4936469793319702,0.7419180870056152,0.4693145453929901,0.7788823843002319,0.34072673320770264,0.6852062344551086,0.4712807536125183,0.7399918437004089,0.46947193145751953,0.8107326626777649,0.43768349289894104,0.8307996988296509,0.34245967864990234,0.7528185844421387,0.4421880841255188,0.7993863224983215,0.4436250329017639,0.8567110300064087,0.41901499032974243,0.8811246752738953,0.6973088383674622,0.5468344688415527,0.6469965577125549,0.5563163161277771,0.5858697295188904,0.5340690612792969,0.5407341122627258,0.5259599089622498,0.5027657151222229,0.5366111993789673,0.5878710746765137,0.3773259222507477,0.5177231431007385,0.36993131041526794,0.47167855501174927,0.36539000272750854,0.433332622051239,0.35948652029037476,0.6286563277244568,0.3482436239719391,0.5552464127540588,0.38000982999801636,0.5801467895507812,0.46500658988952637,0.6085203289985657,0.5005431175231934,0.6736336350440979,0.35150662064552307,0.6062228679656982,0.39619362354278564,0.6278603076934814,0.47849541902542114,0.6546551585197449,0.5120407342910767,0.7174766063690186,0.3778218626976013,0.6709736585617065,0.40870043635368347,0.6639420986175537,0.4567996859550476,0.669376015663147,0.4746125042438507
D,0.2528601884841919,0.8261764049530029,0.34110626578330994,0.8214787840843201,0.3850950300693512,0.7858517169952393,0.4214726686477661,0.7624005079269409,0.45422327518463135,0.7343815565109253,0.3471618592739105,0.5872825980186462,0.35386037826538086,0.48040711879730225,0.3619467616081238,0.40054619312286377,0.35612592101097107,0.3317222595214844,0.30810877680778503,0.5906564593315125,0.42174509167671204,0.6085455417633057,0.4329914152622223,0.6907112002372742,0.41065874695777893,0.7275862693786621,0.28764352202415466,0.6419669389724731,0.4018253684043884,0.686525821685791,0.4012647271156311,0.7549412846565247,0.36713987588882446,0.7699321508407593,0.28376057744026184,0.7047237753868103,0.3765321373939514,0.7560058236122131,0.3730306923389435,0.8048971891403198,0.34188205003738403,0.8148878812789917,0.6682000756263733,0.5893900394439697,0.58879154920578,0.5769524574279785,0.522388756275177,0.5362346172332764,0.46135491132736206,0.5233348608016968,0.3993687033653259,0.5267468094825745,0.5582530498504639,0.346039742231369,0.4658365547657013,0.3406073749065399,0.4132382869720459,0.3393464982509613,0.3718443512916565,0.33820629119873047,0.591997504234314,0.32992351055145264,0.4768490195274353,0.3798898756504059,0.5053600668907166,0.4562930762767792,0.5378368496894836,0.454272985458374,0.6182520985603333,0.3497265875339508,0.5035815834999084,0.4115941524505615,0.5314657092094421,0.4816444218158722,0.5648126006126404,0.4766796827316284,0.6310635805130005,0.3956238329410553,0.5449379682540894,0.4628153443336487,0.5628804564476013,0.5122509598731995,0.5935543179512024,0.5093231201171875
D,0.25717049837112427,0.8351995944976807,0.3433515131473541,0.8300249576568604,0.3881831169128418,0.7938365936279297,0.42569372057914734,0.7696175575256348,0.4540196359157562,0.7390118837356567,0.34808388352394104,0.592271089553833,0.35285264253616333,0.4846162497997284,0.36000463366508484,0.40609294176101685,0.35315725207328796,0.338077574968338,0.30929034948349,0.5955238342285156,0.4227800667285919,0.6167388558387756,0.43344587087631226,0.6976901292800903,0.4113101661205292,0.7291320562362671,0.2876394987106323,0.6440157890319824,0.4017804265022278,0.6918820738792419,0.4015251696109772,0.7611246705055237,0.3700159192085266,0.7763519883155823,0.2812979519367218,0.7057186961174011,0.3724539279937744,0.7616906762123108,0.3703528046607971,0.8119242191314697,0.3425152003765106,0.8220915794372559,0.6581777334213257,0.588685154914856,0.5813820362091064,0.5803913474082947,0.5183205604553223,0.5406618118286133,0.46289414167404175,0.5244999527931213,0.4062049686908722,0.5256167054176331,0.5519949793815613,0.3499787747859955,0.4639059603214264,0.3453173339366913,0.4079365134239197,0.341146856546402,0.36295777559280396,0.3366282880306244,0.5867571234703064,0.33337530493736267,0.4751407206058502,0.3841502070426941,0.5047447681427002,0.46308326721191406,0.5387756824493408,0.46507516503334045,0.6144917607307434,0.3528084456920624,0.5023298263549805,0.4136882722377777,0.530897855758667,0.48614007234573364,0.5659841299057007,0.4856185019016266,0.6314279437065125,0.3980661630630493,0.5457967519760132,0.465950608253479,0.5611514449119568,0.5216529965400696,0.5916972160339355,0.5261808633804321
D,0.2530518174171448,0.8261796236038208,0.34288090467453003,0.8208309412002563,0.38874951004981995,0.7876186370849609,0.4264812767505646,0.7636899948120117,0.4526222348213196,0.7316453456878662,0.3444083631038666,0.5852504968643188,0.35324206948280334,0.48055505752563477,0.3613237142562866,0.3996652364730835,0.3562285006046295,0.33156391978263855,0.30606353282928467,0.590628981590271,0.4243151843547821,0.6145793199539185,0.4320807456970215,0.6935062408447266,0.4076767563819885,0.7270181775093079,0.28647422790527344,0.6432722806930542,0.40420931577682495,0.6920945048332214,0.4012552797794342,0.7575965523719788,0.36666905879974365,0.7709361910820007,0.2842915654182434,0.7066084742546082,0.3787895739078522,0.7585793733596802,0.3745780289173126,0.8051259517669678,0.3436828851699829,0.8145567774772644,0.6609585881233215,0.5904266834259033,0.5844904780387878,0.5761147737503052,0.5196093320846558,0.5355860590934753,0.46073171496391296,0.5223286747932434,0.40191465616226196,0.5251836776733398,0.5563888549804688,0.3454084098339081,0.4679858386516571,0.3432360887527466,0.4127050042152405,0.3413841426372528,0.3682429790496826,0.3401699364185333,0.590100884437561,0.3282706141471863,0.47654110193252563,0.3826232850551605,0.5071141719818115,0.4585952162742615,0.5406871438026428,0.4575941562652588,0.6176676750183105,0.3476802706718445,0.5026431679725647,0.41018325090408325,0.5311343669891357,0.48032456636428833,0.565181314945221,0.47869718074798584,0.6338768005371094,0.3941402733325958,0.5476351976394653,0.4605693817138672,0.5615836381912231,0.5123186111450195,0.5906084775924683,0.5158981084823608
D,0.2572841942310333,0.8304497003555298,0.3436374366283417,0.8253453969955444,0.3881116807460785,0.791866660118103,0.42712801694869995,0.7657183408737183,0.45495179295539856,0.7256255745887756,0.3506290912628174,0.5831016898155212,0.35444584488868713,0.47946691513061523,0.36279624700546265,0.39884495735168457,0.3582771122455597,0.33337679505348206,0.31230100989341736,0.5853025913238525,0.4222537875175476,0.6059845685958862,0.4360992908477783,0.6924194693565369,0.4172728955745697,0.7334325909614563,0.29129526019096375,0.6336557269096375,0.4009677767753601,0.6840016841888428,0.3999909460544586,0.755376935005188,0.3686612844467163,0.7739012241363525,0.2859077453613281,0.6942144632339478,0.37547922134399414,0.7557551264762878,0.37141910195350647,0.8057349324226379,0.342884361743927,0.8152499794960022,0.6700774431228638,0.5863921642303467,0.5869384407997131,0.5732762813568115,0.5197709798812866,0.5333449244499207,0.45998719334602356,0.5207139253616333,0.39967209100723267,0.5202262997627258,0.5575066804885864,0.34203851222991943,0.46566101908683777,0.3370116949081421,0.41222578287124634,0.33514276146888733,0.3691537380218506,0.33087706565856934,0.592409610748291,0.32576775550842285,0.47699156403541565,0.3769415020942688,0.5055495500564575,0.4540431499481201,0.5398568511009216,0.450654536485672,0.620089590549469,0.345788836479187,0.5049348473548889,0.40841877460479736,0.532918393611908,0.47835755348205566,0.5680415034294128,0.4702637791633606,0.6354098916053772,0.3921933174133301,0.547838568687439,0.4592330753803253,0.5648425817489624,0.5094736218452454,0.596047580242157,0.5054983496665955
